book_id,title,title_without_series,image_url,book_url,num_pages,format,edition_information,publisher,publication_day,publication_year,publication_month,average_rating,ratings_count,description,authors,published,record_create_timestamp
43885673,10 Blind Dates,10 Blind Dates,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553102132l/43885673._SX98_.jpg,https://www.goodreads.com/book/show/43885673-10-blind-dates,336,Hardcover,,Disney-Hyperion,1,2019,10,4.06,5565,"Sophie wants one thing for Christmas-a little freedom from her overprotective parents. So when they decide to spend Christmas in South Louisiana with her very pregnant older sister, Sophie is looking forward to some much needed private (read: make-out) time with her long-term boyfriend, Griffin. Except it turns out that Griffin wants a little freedom from their relationship. Cue devastation.Heartbroken, Sophie flees to her grandparents' house, where the rest of her boisterous extended family is gathered for the holiday. That's when her nonna devises a (not so) brilliant plan: Over the next ten days, Sophie will be set up on ten different blind dates by different family members. Like her sweet cousin Sara, who sets her up with a hot guy at an exclusive underground party. Or her crazy aunt Patrice, who signs Sophie up for a lead role in a living nativity. With a boy who barely reaches her shoulder. And a screaming baby.When Griffin turns up unexpectedly and begs for a second chance, Sophie feels more confused than ever. Because maybe, just maybe, she's started to have feelings for someone else . . . Someone who is definitely not available.This is going to be the worst Christmas break ever... or is it?",5317545,2019,2020-02-19 22:04:52.272178
496634,Dragon's Fat Cat,Dragon's Fat Cat,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.goodreads.com/book/show/496634.Dragon_s_Fat_Cat,48,Hardcover,,Orchard Books (NY),1,1992,3,4.27,520,"Dragon finds a fat cat in the snow outside his house, brings it inside, and soon has a family.",33280,1992,2020-02-19 22:04:53.165361
45008822,Johnny's Pheasant,Johnny's Pheasant,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555206805l/45008822._SX98_.jpg,https://www.goodreads.com/book/show/45008822-johnny-s-pheasant,32,Hardcover,,Univ Of Minnesota Press,1,2019,11,3.69,62,"An encounter with a pheasant (which may or may not be sleeping) takes a surprising turn in this sweetly serious and funny story of a Native American boy and his grandma ""Pull over, Grandma! Hurry!” Johnny says. Grandma does, and Johnny runs to show her what he spotted near the ditch: a sleeping pheasant. What Grandma sees is a small feathery hump. When Johnny wants to take it home, Grandma tries to tell him that the pheasant might have been hit by a car. But maybe she could use the feathers for her craftwork? So home with Grandma and Johnny the pheasant goes . . . It’s hard to say who is most surprised by what happens next—Grandma, Johnny, or the pheasant. But no one will be more delighted than the reader at this lesson about patience and kindness and respect for nature, imparted by Grandma’s gentle humor, Johnny’s happy hooting, and all the quiet wisdom found in Cheryl Minnema’s stories of Native life and Julie Flett’s remarkably evocative and beautiful illustrations.",7426084,2019,2020-02-19 22:04:54.445403
43158054,"Saints, Volume 1","Saints, Volume 1",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.goodreads.com/book/show/43158054-saints-volume-1,,Audiobook,,LDS Church,,2018,,4.65,48,The Story of the Church of Jesus Christ in the Latter DaysThe Standard of Truth 1815-1846,17365063,2018,2020-02-19 22:04:55.374559
36755758,"Just a Bit Wrong (Straight Guys, #4)",Just a Bit Wrong,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512232417l/36755758._SX98_.jpg,https://www.goodreads.com/book/show/36755758-just-a-bit-wrong,218,Kindle Edition,,,2,2017,12,4.13,4879,"An earlier alternate cover version of ASIN B015EL9ZKK can be found here. Zach Hardaway is one of the best physiotherapists in Europe.Tristan DuVal is a young soccer star with a groin injury.They despise each other from the moment they meet.As far as Zach is concerned, Tristan is a rich, spoiled brat who is too used to getting his own way.As far as Tristan is concerned, Zach is a bossy, presumptuous jerk. Tristan hates Zach. He does. The problem is, he also wants to shove Zach against the nearest wall and climb him like a tree.Note: explicit MM content, minor D/s undertones.",9222070,2017,2020-02-19 22:04:56.321174
34669539,Super Rabbit Racers! (Press Start! #3),Super Rabbit Racers!,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492486397l/34669539._SX98_.jpg,https://www.goodreads.com/book/show/34669539-super-rabbit-racers,80,Hardcover,,Branches,31,2017,10,4.46,284,"Pick a book. Grow a Reader!This series is part of Scholastic's early chapter book line, Branches, aimed at newly independent readers. With easy-to-read text, high-interest content, fast-paced plots, and illustrations on every page, these books will boost reading confidence and stamina. Branches books help readers grow!Welcome to the Super Cup Grand Prix! Eight racers must compete in four races to win the Super Cup Power Up, which gives the winner super speed powers. Super Rabbit Boy is ready to win, but meanie King Viking is racing this year, too! And he has racers who are helping him cheat. Super Rabbit Boy needs to beat King Viking, but with tricks, traps, and brand-new racers to race, winning won't be easy. Can Super Rabbit Boy outpace and outrace the competition, or will he spin out of control before he crosses the finish line?With full-color art on every page by Thomas Flintham!",4899479,2017,2020-02-19 22:04:57.253738
22693182,Where They Found Her,Where They Found Her,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406044898l/22693182._SX98_.jpg,https://www.goodreads.com/book/show/22693182-where-they-found-her,326,Hardcover,,Harper,14,2015,4,3.84,30506,"From the author of the New York Times bestseller and 2014 Edgar and Anthony nominee Reconstructing Amelia comes another harrowing, gripping novel that marries psychological suspense with an emotionally powerful story about a community struggling with the consequences of a devastating discovery. At the end of a long winter, in bucolic Ridgedale, New Jersey, the body of an infant is discovered in the woods near the town’s prestigious university campus. No one knows who the baby is, or how her body ended up out there. But there is no shortage of opinions. When freelance journalist, and recent Ridgedale transplant, Molly Anderson is unexpectedly called upon to cover the story for the Ridegdale Reader, it’s a risk, given the severe depression that followed the loss of her own baby. But the bigger threat comes when Molly unearths some of Ridgedale’s darkest secrets, including a string of unreported sexual assaults that goes back twenty years. Meanwhile, Sandy, a high school dropout, searches for her volatile and now missing mother, and PTA president Barbara struggles to help her young son, who’s suddenly having disturbing outbursts. Told from the perspectives of Molly, Barbara, and Sandy, Kimberly McCreight’s taut and profoundly moving novel unwinds the tangled truth about the baby’s death revealing that these three women have far more in common than they realized. And that their lives are more intertwined with what happened to the baby than they ever could have imagined.",6452053,2015,2020-02-19 22:04:58.257580
51477078,Jellicle Girl,Jellicle Girl,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582115396l/51477078._SX98_.jpg,https://www.goodreads.com/book/show/51477078-jellicle-girl,,,,Bold Strokes Books,10,2020,3,3.79,115,"When Beth met Jackie, she was fifteen and shy, living in the shadow of her mother: talented artist Heather Sarandon. Jackie—wilful, cheeky and confident, made Beth see things in herself that she'd never imagined, and do things she never thought she would. As memories of Beth's last night with Jackie grow more like waking nightmares, Beth does everything she can to forget the girl who was so much more than a friend. Beth has a self-destructive ritual she swears she'll keep secret, even from the psychologist trying to help her. But Dr. Nancy Sullivan doesn't have time for secrets. In fact, she doesn't have much time at all. She's been charged with helping Beth break through the barriers of her past, knowing very well that her own demons might end her career before she can get through to the stubborn young woman. Meanwhile, a young foster child with a wicked sense of humour, and a devastating past, reminds Beth that secrets seem powerful, but can destroy the person who holds them too close. A haunting and evocative story about redemption, identity, and learning to let go of secrets that scar.",6420810,2020,2020-02-19 22:04:59.188956
44571454,Not One of These Poems Is About You,Not One of These Poems Is About You,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553809763l/44571454._SX98_.jpg,https://www.goodreads.com/book/show/44571454-not-one-of-these-poems-is-about-you,104,Paperback,,Ambrosia,7,2020,1,4.65,26,"In this remarkable, frank, and gut-wrenching mix of words and images, Teva continues on her journey, grappling with what it means to live with metastatic breast cancer. She plunges deep into her inner world, shadowing the progression of the disease. Reality takes on sharp edges: the swell of cancer and its retreat with chemo. Her inner corporeal reality versus her outer manifestation of health, vitality, and femininity. Holding fast to the great love of her life, while preparing to leave him behind. Contemplating who she was before cancer, and who she is now.Starkly honest and wholly profound, Not One of These Poems Is About You distills life to its essence. Teva Harrison continues to gift the world with her clear-eyed insight and her open heart.",14226723,2020,2020-02-19 22:05:00.144681
40514431,Evvie Drake Starts Over,Evvie Drake Starts Over,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538446504l/40514431._SX98_.jpg,https://www.goodreads.com/book/show/40514431-evvie-drake-starts-over,289,Hardcover,,Ballantine Books,25,2019,6,3.89,49430,"In a small town in Maine, recently widowed Eveleth ""Evvie"" Drake rarely leaves her house. Everyone in town, including her best friend, Andy, thinks grief keeps her locked inside, and she doesn't correct them. In New York, Dean Tenney, former major-league pitcher and Andy's childhood friend, is struggling with a case of the ""yips"": he can't throw straight anymore, and he can't figure out why. An invitation from Andy to stay in Maine for a few months seems like the perfect chance to hit the reset button. When Dean moves into an apartment at the back of Evvie's house, the two make a deal: Dean won't ask about Evvie's late husband, and Evvie won't ask about Dean's baseball career. Rules, though, have a funny way of being broken—and what starts as an unexpected friendship soon turns into something more. But before they can find out what might lie ahead, they'll have to wrestle a few demons: the bonds they've broken, the plans they've changed, and the secrets they've kept. They'll need a lot of help, but in life, as in baseball, there's always a chance—right up until the last out.",13575034,2019,2020-02-19 22:05:01.046432
